problemInstanceName,DominantPairs,SmallerBetterPairs,CapacityFraction,CapFracDistanceFromOneHalf,CorrelationCoefficient,ApproximationGap,CoeffVarWeights,CoeffVarProfits,CoeffVarEffics,PossibleItemFixProportion,SubsetSumLikeness,ModBalasZemelMeasure,MaxCardinality,MinCardinality,CardinalityGap,FirstWeight,FirstProfit,PolyfitLinear,PolyfitQuadratic,PolyfitCubic,BeforeAfterSplitRatio,EvenOddLikeness,GreedyUnusedCapacity,ReducedDominantPairs,ReducedSmallerBetterPairs,ReducedCapacityFraction,ReducedCapFracDistanceFromOneHalf,ReducedCorrelationCoefficient,ReducedApproximationGap,ReducedCoeffVarWeights,ReducedCoeffVarProfits,ReducedCoeffVarEffics,ReducedSubsetLikeness,ReducedModBalasZemelMeasure,ReducedMaxCardinality,ReducedMinCardinality,ReducedCardinalityGap,ReducedFirstWeight,ReducedFirstProfit,ReducedPolyfitLinear,ReducedPolyfitQuadratic,ReducedPolyfitCubic,ReducedBeforeAfterSplitRatio,ReducedGreedyUnusedCapacity,n,c,b,f,lower_bound,logSizeX,numDifferentWeights,minWeight,minWeightLogCount,maxWeight,maxWeightLogCount,avgWeight,sigma_squared,percentile1,percentile2,percentile3,percentile4,percentile5,percentile6,percentile7,percentile8,percentile9,percentile10,percentile11,percentile12,percentile13,percentile14,percentile15,percentile16,percentile17,percentile18,percentile19,percentile20,percentile21,percentile22,percentile23,percentile24,percentile25,percentile26,percentile27,percentile28,percentile29,percentile30,percentile31,percentile32,percentile33,percentile34,percentile35,percentile36,percentile37,percentile38,percentile39,percentile40,percentile41,percentile42,percentile43,percentile44,percentile45,percentile46,percentile47,percentile48,percentile49,percentile50,percentile51,percentile52,percentile53,percentile54,percentile55,percentile56,percentile57,percentile58,percentile59,percentile60,percentile61,percentile62,percentile63,percentile64,percentile65,percentile66,percentile67,percentile68,percentile69,percentile70,percentile71,percentile72,percentile73,percentile74,percentile75,percentile76,percentile77,percentile78,percentile79,percentile80,percentile81,percentile82,percentile83,percentile84,percentile85,percentile86,percentile87,percentile88,percentile89,percentile90,percentile91,percentile92,percentile93,percentile94,percentile95,percentile96,percentile97,percentile98,percentile99,percentile100,IMSTime,g_star,s_g,g_starTime,z,bouKnapTime,logComboTime
knapPI_14_10000_1000_86,0.0275733573357336,0.95110899089909,0.851485035560995,0.70297007112199,0.991528149106692,0.2864061114522,0.333511652983094,0.245676641760096,0.342821717506066,0.0,0.0036,0.00316465486366893,0.9228,0.6135,0.3093,0.001,0.155092592592593,0.983128070470941,0.983134087264471,0.983145580885911,0.970577405554089,0.0036,0.797683505882435,0.0275733573357336,0.95110899089909,0.851485035560995,0.70297007112199,0.991528149106692,0.2864061114522,0.333511652983094,0.245676641760096,0.342821717506066,0.0036,0.00316465486366893,0.9228,0.6135,0.3093,0.001,0.155092592592593,0.983128070470941,0.983134087264471,0.983145580885911,0.970577405554089,0.797683505882435,10000,4254313,773,6191,5576773.310344827,6914.50744976227,920.0,4253394.0,84.99664090546223,4254313.0,6914.504544719215,4254312.997956951,0.002102111824030162,4254313.0,4254313.0,4254313.0,4254313.0,4254313.0,4254313.0,4254313.0,4254313.0,4254313.0,4254313.0,4254313.0,4254313.0,4254313.0,4254313.0,4254313.0,4254313.0,4254313.0,4254313.0,4254313.0,4254313.0,4254313.0,4254313.0,4254313.0,4254313.0,4254313.0,4254313.0,4254313.0,4254313.0,4254313.0,4254313.0,4254313.0,4254313.0,4254313.0,4254313.0,4254313.0,4254313.0,4254313.0,4254313.0,4254313.0,4254313.0,4254313.0,4254313.0,4254313.0,4254313.0,4254313.0,4254313.0,4254313.0,4254313.0,4254313.0,4254313.0,4254313.0,4254313.0,4254313.0,4254313.0,4254313.0,4254313.0,4254313.0,4254313.0,4254313.0,4254313.0,4254313.0,4254313.0,4254313.0,4254313.0,4254313.0,4254313.0,4254313.0,4254313.0,4254313.0,4254313.0,4254313.0,4254313.0,4254313.0,4254313.0,4254313.0,4254313.0,4254313.0,4254313.0,4254313.0,4254313.0,4254313.0,4254313.0,4254313.0,4254313.0,4254313.0,4254313.0,4254313.0,4254313.0,4254313.0,4254313.0,4254313.0,4254313.0,4254313.0,4254313.0,4254313.0,4254313.0,4254313.0,4254313.0,4254313.0,4254313.0,2321.3257893039845,18,600,0.9460743218660355,0,0.010852416045963764,-3.602525871193502
knapPI_3_50_10000000_29,0.0,1.0,0.287128709953661,0.425742580092678,1.0,0.403140216974103,0.346460107878132,0.293843026311588,0.597167025427568,0.0,0.04,0.011034692826247,0.54,0.14,0.4,5.23713832709718e-05,0.091386961907188,1.0,1.0,1.0,0.52646467605959,0.04,0.974958926899728,0.0,1.0,0.287128709953661,0.425742580092678,1.0,0.403140216974103,0.346460107878132,0.293843026311588,0.597167025427568,0.04,0.011034692826247,0.54,0.14,0.4,5.23713832709718e-05,0.091386961907188,1.0,1.0,1.0,0.52646467605959,0.974958926899728,50,66257422,24,7,67905937.33064525,37.423673786992836,3210595.0,62151594.0,0.0,66257422.0,19.642714543865843,65967285.22732775,57141196058.86103,65177854.0,65375878.0,65456213.0,65501441.0,65532677.0,65553862.0,65574982.0,65596036.0,65617025.0,65637950.0,65658810.0,65679607.0,65700341.0,65721012.0,65736425.0,65746321.0,65756202.0,65766070.0,65775924.0,65785763.0,65795588.0,65805400.0,65815197.0,65824981.0,65834750.0,65844506.0,65854248.0,65863977.0,65873691.0,65883392.0,65893080.0,65902753.0,65912414.0,65922060.0,65931694.0,65941313.0,65950920.0,65960513.0,65970093.0,65979660.0,65987091.0,65991770.0,65996447.0,66001120.0,66005791.0,66010458.0,66015122.0,66019782.0,66024440.0,66029095.0,66033746.0,66038394.0,66043040.0,66047682.0,66052321.0,66056957.0,66061590.0,66066220.0,66070846.0,66075470.0,66080090.0,66084708.0,66089322.0,66093934.0,66098542.0,66103147.0,66107750.0,66112349.0,66116945.0,66121538.0,66126128.0,66130715.0,66135299.0,66139880.0,66144458.0,66149033.0,66153605.0,66158174.0,66162740.0,66167303.0,66171864.0,66176421.0,66180975.0,66185526.0,66190074.0,66194619.0,66199162.0,66203701.0,66208237.0,66212771.0,66217301.0,66221829.0,66226353.0,66230875.0,66235394.0,66239909.0,66244422.0,66248932.0,66253439.0,66257422.0,59.492540311068296,49,1,0.05575816798955202,0,9.997478345409036,0.842059090061002
knapPI_13_5000_1000_61,0.0,0.274429445889178,0.603960285497827,0.207920570995654,0.999999296337212,0.240659340659369,0.306745697487216,0.306740771215156,7.00011288717322e-05,0.0,0.496,0.461123514997468,0.7648,0.3892,0.3756,0.0989010989010989,0.099009900990099,0.999998592674921,0.999998593610274,0.999998593796168,0.505133585293182,4.96,0.727306279089095,0.0,0.274429445889178,0.603960285497827,0.207920570995654,0.999999296337212,0.240659340659369,0.306745697487216,0.306740771215156,7.00011288717322e-05,0.496,0.461123514997468,0.7648,0.3892,0.3756,0.0989010989010989,0.099009900990099,0.999998592674921,0.999998593610274,0.999998593796168,0.505133585293182,0.727306279089095,5000,3029344,1177,3563,3361270.0,4867.316995727334,728.0,3027890.0,549.9367435837266,3029344.0,4860.782321728979,3029254.1042926563,2699.1832464102754,3029166.0,3029168.0,3029170.0,3029172.0,3029174.0,3029176.0,3029178.0,3029180.0,3029180.0,3029182.0,3029184.0,3029186.0,3029188.0,3029190.0,3029192.0,3029194.0,3029194.0,3029196.0,3029198.0,3029200.0,3029202.0,3029204.0,3029206.0,3029208.0,3029210.0,3029210.0,3029212.0,3029214.0,3029216.0,3029218.0,3029220.0,3029222.0,3029224.0,3029226.0,3029226.0,3029228.0,3029230.0,3029232.0,3029234.0,3029236.0,3029238.0,3029240.0,3029242.0,3029242.0,3029244.0,3029246.0,3029248.0,3029250.0,3029252.0,3029254.0,3029256.0,3029258.0,3029260.0,3029260.0,3029262.0,3029264.0,3029266.0,3029268.0,3029270.0,3029272.0,3029274.0,3029276.0,3029278.0,3029278.0,3029280.0,3029282.0,3029284.0,3029286.0,3029288.0,3029290.0,3029292.0,3029294.0,3029296.0,3029298.0,3029298.0,3029300.0,3029302.0,3029304.0,3029306.0,3029308.0,3029310.0,3029312.0,3029314.0,3029316.0,3029318.0,3029320.0,3029320.0,3029322.0,3029324.0,3029326.0,3029328.0,3029330.0,3029332.0,3029334.0,3029336.0,3029338.0,3029340.0,3029342.0,3029344.0,3029344.0,450.57966971211135,4999,1,50.4717979375273,0,0.025450418703258038,1.5335679000296758
knapPI_13_500_1000_58,0.0,0.259086172344689,0.574256310192334,0.148512620384668,0.999995711627834,0.0843971631205706,0.304559089868095,0.304560960088195,0.000171805059341528,0.0,0.488,0.0808754153693723,0.746,0.366,0.38,0.0978723404255319,0.0981366459627329,0.999991423274057,0.999991440572463,0.999991490069475,0.515641981578951,4.88,0.240406415931762,0.0,0.259086172344689,0.574256310192334,0.148512620384668,0.999995711627834,0.0843971631205706,0.304559089868095,0.304560960088195,0.000171805059341528,0.488,0.0808754153693723,0.746,0.366,0.38,0.0978723404255319,0.0981366459627329,0.999991423274057,0.999991440572463,0.999991490069475,0.515641981578951,0.240406415931762,500,224258,128,342,254919.34782608695,486.26678937097057,368.0,223155.0,80.00038886339959,224256.0,480.7137445540653,224188.02252994402,1586.0759556682842,224121.0,224121.0,224124.0,224124.0,224127.0,224127.0,224130.0,224130.0,224133.0,224133.0,224133.0,224136.0,224136.0,224139.0,224139.0,224142.0,224142.0,224145.0,224145.0,224148.0,224148.0,224148.0,224151.0,224151.0,224154.0,224154.0,224157.0,224157.0,224160.0,224160.0,224163.0,224163.0,224163.0,224166.0,224166.0,224169.0,224169.0,224172.0,224172.0,224175.0,224175.0,224178.0,224178.0,224181.0,224181.0,224181.0,224184.0,224184.0,224187.0,224187.0,224190.0,224190.0,224193.0,224193.0,224196.0,224196.0,224196.0,224199.0,224199.0,224202.0,224202.0,224205.0,224205.0,224208.0,224208.0,224211.0,224211.0,224214.0,224214.0,224214.0,224217.0,224217.0,224220.0,224220.0,224223.0,224223.0,224226.0,224226.0,224229.0,224229.0,224232.0,224232.0,224235.0,224235.0,224235.0,224238.0,224238.0,224241.0,224241.0,224244.0,224244.0,224247.0,224247.0,224250.0,224250.0,224253.0,224253.0,224256.0,224256.0,224256.0,2.2294679721817374,499,1,0.4433707036077976,0,0.14825345668941736,-4.624166964781154
knapPI_12_5000_1000_51,0.0246505301060212,0.149037807561512,0.504950495049505,0.00990099009900991,0.988459280124355,0.0446838407493527,0.336821938823147,0.362769086393375,0.013437531381699,0.3366,0.5138,0.00094526819689763,0.7184,0.289,0.4294,0.0628571428571429,0.0508196721311475,0.977051748463958,0.98224145669682,0.982258836759452,0.0,5.138,0.0190928666850606,0.0,0.0244869341074037,0.751091224476685,0.502182448953369,0.999506974303397,0.0446838407493527,0.380340177490864,0.389418879587966,0.0106506289822925,0.774495025625565,0.00315087057675571,0.882725354235755,0.449804039794996,0.43292131444076,0.0628571428571429,0.0508196721311475,0.999014191681133,0.999079386514034,0.999083392812022,0.0,0.00477455877112271,5000,1987470,1409,3551,1784975.76,4990.216970068163,200.0,1986445.0,455.2400482864315,1987470.0,4985.756121347239,1987417.481192785,1006.2493997307312,1987365.0,1987365.0,1987365.0,1987365.0,1987370.0,1987370.0,1987370.0,1987370.0,1987370.0,1987375.0,1987375.0,1987375.0,1987375.0,1987380.0,1987380.0,1987380.0,1987380.0,1987380.0,1987385.0,1987385.0,1987385.0,1987385.0,1987390.0,1987390.0,1987390.0,1987390.0,1987390.0,1987395.0,1987395.0,1987395.0,1987395.0,1987400.0,1987400.0,1987400.0,1987400.0,1987400.0,1987405.0,1987405.0,1987405.0,1987405.0,1987410.0,1987410.0,1987410.0,1987410.0,1987410.0,1987415.0,1987415.0,1987415.0,1987415.0,1987415.0,1987420.0,1987420.0,1987420.0,1987420.0,1987425.0,1987425.0,1987425.0,1987425.0,1987425.0,1987430.0,1987430.0,1987430.0,1987430.0,1987435.0,1987435.0,1987435.0,1987435.0,1987435.0,1987440.0,1987440.0,1987440.0,1987440.0,1987445.0,1987445.0,1987445.0,1987445.0,1987445.0,1987450.0,1987450.0,1987450.0,1987450.0,1987455.0,1987455.0,1987455.0,1987455.0,1987455.0,1987460.0,1987460.0,1987460.0,1987460.0,1987465.0,1987465.0,1987465.0,1987465.0,1987465.0,1987470.0,1987470.0,1987470.0,1987470.0,1987470.0,109.3954495890066,4999,1,50.427692111581564,0,0.06103540863841772,-1.4760120235712242
knapPI_3_200_1000000_45,0.0,1.0,0.445544544523582,0.108910910952836,1.0,0.274602351787861,0.35661613563768,0.30115607166598,0.157062871562721,0.0,0.005,0.00765937285914907,0.69,0.235,0.455,0.00376994723894607,0.0952840691966254,1.0,1.0,1.0,0.775503017697811,0.05,0.994536332875347,0.0,1.0,0.445544544523582,0.108910910952836,1.0,0.274602351787861,0.35661613563768,0.30115607166598,0.157062871562721,0.005,0.00765937285914907,0.69,0.235,0.455,0.00376994723894607,0.0952840691966254,1.0,1.0,1.0,0.775503017697811,0.994536332875347,200,39530201,63,47,43598804.03846759,188.79618466353253,583008.0,38936513.0,0.0,39530201.0,175.63045475607996,39523165.59090353,40629150.43934136,39499564.0,39504232.0,39507233.0,39509947.0,39511439.0,39512931.0,39513859.0,39514602.0,39515289.0,39515660.0,39516030.0,39516401.0,39516771.0,39517141.0,39517511.0,39517881.0,39518252.0,39518622.0,39518992.0,39519197.0,39519382.0,39519566.0,39519751.0,39519936.0,39520120.0,39520305.0,39520489.0,39520674.0,39520858.0,39521043.0,39521227.0,39521412.0,39521596.0,39521781.0,39521965.0,39522150.0,39522334.0,39522518.0,39522703.0,39522887.0,39523072.0,39523256.0,39523440.0,39523625.0,39523809.0,39523993.0,39524178.0,39524362.0,39524546.0,39524730.0,39524915.0,39525099.0,39525283.0,39525467.0,39525652.0,39525836.0,39526020.0,39526204.0,39526388.0,39526523.0,39526615.0,39526707.0,39526799.0,39526891.0,39526983.0,39527075.0,39527167.0,39527259.0,39527351.0,39527443.0,39527535.0,39527627.0,39527719.0,39527811.0,39527903.0,39527995.0,39528087.0,39528179.0,39528271.0,39528363.0,39528455.0,39528547.0,39528639.0,39528731.0,39528823.0,39528915.0,39529007.0,39529099.0,39529191.0,39529282.0,39529374.0,39529466.0,39529558.0,39529650.0,39529742.0,39529834.0,39529926.0,39530018.0,39530110.0,39530201.0,467.9462879700586,21,9,0.07697828579694033,0,0.01056423969566822,-4.845005868693359
knapPI_12_2000_1000_37,0.00944072036018009,0.104555777888944,0.366336125814412,0.267327748371177,0.998654784990614,0.0492025518341424,0.373400935767539,0.386088896129416,0.00583100759483305,0.0,0.481,0.00308071634070416,0.6315,0.1675,0.464,0.0464912280701754,0.0424242424242424,0.997311379584649,0.997852080510217,0.998125095618786,0.0,4.81,0.0151168777331825,0.00944072036018009,0.104555777888944,0.366336125814412,0.267327748371177,0.998654784990614,0.0492025518341424,0.373400935767539,0.386088896129416,0.00583100759483305,0.481,0.00308071634070416,0.6315,0.1675,0.464,0.0464912280701754,0.0424242424242424,0.997311379584649,0.997852080510217,0.998125095618786,0.0,0.0151168777331825,2000,328535,738,1190,348994.7368421053,1917.8751163132565,477.0,328059.0,164.12760749083264,328535.0,1912.1793860573664,328509.2016422237,233.97541633792167,328483.0,328484.0,328484.0,328485.0,328485.0,328486.0,328486.0,328487.0,328487.0,328488.0,328488.0,328489.0,328490.0,328490.0,328491.0,328491.0,328492.0,328492.0,328493.0,328493.0,328494.0,328494.0,328495.0,328495.0,328496.0,328497.0,328497.0,328498.0,328498.0,328499.0,328499.0,328500.0,328500.0,328501.0,328501.0,328502.0,328502.0,328503.0,328503.0,328504.0,328505.0,328505.0,328506.0,328506.0,328507.0,328507.0,328508.0,328508.0,328509.0,328509.0,328510.0,328510.0,328511.0,328511.0,328512.0,328512.0,328513.0,328514.0,328514.0,328515.0,328515.0,328516.0,328516.0,328517.0,328517.0,328518.0,328518.0,328519.0,328519.0,328520.0,328520.0,328521.0,328521.0,328522.0,328522.0,328523.0,328524.0,328524.0,328525.0,328525.0,328526.0,328526.0,328527.0,328527.0,328528.0,328528.0,328529.0,328529.0,328530.0,328530.0,328531.0,328531.0,328532.0,328532.0,328533.0,328533.0,328534.0,328534.0,328535.0,328535.0,32.91490210406482,1999,1,7.583558477461338,0,0.024939298629760742,-3.6361383216362384
knapPI_13_10000_1000_27,0.0245049304930493,0.403407380738074,0.267326716922542,0.465346566154917,0.997940777237085,0.0800311491822381,0.363831126841775,0.350914540798409,0.00626461063173481,0.1548,0.4965,0.00196981850607952,0.5259,0.1196,0.4063,0.0489010989010989,0.053960396039604,0.995885794872555,0.996677028098203,0.997034928599809,0.0,4.965,0.202920999357713,0.0342214126780685,0.349514416309201,0.40205954940179,0.195880901196419,0.995319837363851,0.114330213117483,0.320937084459756,0.311312455799456,0.00611359268267742,0.587434926644581,0.00281401709030975,0.622219592995741,0.226573592049219,0.395646000946522,0.0698587127158556,0.0770862800565771,0.990661578650003,0.993065723584229,0.993194538723277,0.0,0.202920999357713,10000,2016516,4742,3050,2237322.032967033,8811.211728814953,712.0,2015805.0,1523.5108390075075,2016516.0,8804.798786733969,2016472.6576944902,659.7402837761778,2016428.0,2016429.0,2016430.0,2016431.0,2016432.0,2016433.0,2016434.0,2016435.0,2016436.0,2016437.0,2016438.0,2016439.0,2016440.0,2016440.0,2016441.0,2016442.0,2016443.0,2016444.0,2016445.0,2016446.0,2016447.0,2016448.0,2016449.0,2016450.0,2016451.0,2016451.0,2016452.0,2016453.0,2016454.0,2016455.0,2016456.0,2016457.0,2016458.0,2016459.0,2016460.0,2016460.0,2016461.0,2016462.0,2016463.0,2016464.0,2016465.0,2016466.0,2016467.0,2016468.0,2016469.0,2016469.0,2016470.0,2016471.0,2016472.0,2016473.0,2016474.0,2016475.0,2016476.0,2016477.0,2016477.0,2016478.0,2016479.0,2016480.0,2016481.0,2016482.0,2016483.0,2016484.0,2016484.0,2016485.0,2016486.0,2016487.0,2016488.0,2016489.0,2016490.0,2016491.0,2016491.0,2016492.0,2016493.0,2016494.0,2016495.0,2016496.0,2016497.0,2016498.0,2016498.0,2016499.0,2016500.0,2016501.0,2016502.0,2016503.0,2016504.0,2016505.0,2016505.0,2016506.0,2016507.0,2016508.0,2016509.0,2016510.0,2016511.0,2016511.0,2016512.0,2016513.0,2016514.0,2016515.0,2016516.0,2016516.0,990.3318460532464,9999,1,213.9079921580851,0,0.15180345624685287,-1.673098279737857
knapPI_4_200_1000000_66,0.0,0.0,0.653465345304443,0.306930690608885,1.0,0.0611895627163676,0.277419369034773,0.324054906617617,0.0280515347498575,0.215,0.02,0.00187561628608035,0.79,0.455,0.335,0.100321331420625,0.00991326770043341,1.0,1.0,1.0,0.437840000398601,0.2,0.634897954329188,0.0,0.0,0.636886330933935,0.273772661867871,1.0,0.0662220415238836,0.208750929935283,0.243954873211438,0.0114525448183041,0.0254777070063694,0.00254996530103207,0.751592356687898,0.490445859872611,0.261146496815287,0.248632917674915,0.166918794527937,1.0,1.0,1.0,0.487604585510938,0.634897954329188,200,78888357,43,157,62334767.28580801,182.05857639157182,858465.0,78018835.0,0.0,78888357.0,165.17678928175323,78829673.29252593,1138140644.0137527,78762813.0,78773131.0,78775221.0,78777315.0,78778974.0,78780073.0,78781173.0,78782275.0,78783377.0,78784481.0,78785585.0,78786691.0,78787797.0,78788905.0,78790014.0,78791123.0,78792234.0,78793346.0,78794459.0,78795573.0,78796688.0,78797804.0,78798922.0,78800040.0,78801159.0,78802280.0,78803402.0,78804524.0,78805648.0,78806773.0,78807899.0,78809026.0,78810154.0,78811283.0,78812413.0,78813545.0,78814677.0,78815811.0,78816946.0,78818082.0,78819219.0,78820357.0,78821496.0,78822636.0,78823778.0,78824920.0,78826064.0,78827209.0,78828355.0,78829502.0,78830650.0,78831799.0,78832950.0,78834102.0,78835254.0,78836408.0,78837564.0,78838720.0,78839877.0,78841036.0,78842196.0,78843356.0,78844519.0,78845682.0,78846846.0,78848012.0,78849179.0,78850346.0,78851516.0,78852686.0,78853857.0,78855030.0,78856204.0,78857379.0,78858555.0,78859733.0,78860911.0,78862091.0,78863272.0,78864455.0,78865638.0,78866823.0,78868009.0,78869196.0,78870384.0,78871574.0,78872764.0,78873956.0,78875150.0,78876344.0,78877540.0,78878737.0,78879935.0,78881135.0,78882335.0,78883537.0,78884740.0,78885945.0,78887151.0,78888357.0,849.8977044490166,19,8,0.0745309591293335,0,0.011952096596360207,-2.3937414497354954
knapPI_3_100_1000000_83,0.0,1.0,0.821782172144358,0.643564344288715,1.0,0.886070801387169,0.308324573129354,0.265822970438578,0.0937834294239765,0.0,0.01,0.024697236135869,0.9,0.6,0.3,0.0129093812660398,0.104307930202734,1.0,1.0,1.0,0.955404236053156,0.1,0.998893162249763,0.0,1.0,0.821782172144358,0.643564344288715,1.0,0.886070801387169,0.308324573129354,0.265822970438578,0.0937834294239765,0.01,0.024697236135869,0.9,0.6,0.3,0.0129093812660398,0.104307930202734,1.0,1.0,1.0,0.955404236053156,0.998893162249763,100,44209215,11,59,49188332.25096736,65.82067566566893,783625.0,43346461.0,0.0,44209215.0,51.55735471129468,44195975.59175972,204161862.74411812,44143802.0,44158171.0,44164492.0,44169450.0,44174075.0,44175807.0,44177177.0,44178552.0,44179931.0,44181314.0,44182580.0,44183297.0,44184015.0,44184734.0,44185454.0,44186175.0,44186898.0,44187621.0,44188346.0,44189073.0,44189800.0,44190529.0,44191258.0,44191989.0,44192722.0,44193293.0,44193667.0,44194041.0,44194416.0,44194791.0,44195166.0,44195541.0,44195917.0,44196293.0,44196618.0,44196809.0,44197000.0,44197191.0,44197383.0,44197574.0,44197766.0,44197957.0,44198149.0,44198341.0,44198532.0,44198724.0,44198916.0,44199108.0,44199301.0,44199493.0,44199685.0,44199878.0,44200070.0,44200263.0,44200455.0,44200648.0,44200841.0,44201034.0,44201227.0,44201420.0,44201613.0,44201806.0,44202000.0,44202193.0,44202387.0,44202580.0,44202774.0,44202968.0,44203162.0,44203356.0,44203550.0,44203744.0,44203938.0,44204133.0,44204327.0,44204521.0,44204716.0,44204911.0,44205105.0,44205300.0,44205495.0,44205690.0,44205885.0,44206080.0,44206276.0,44206471.0,44206667.0,44206862.0,44207058.0,44207253.0,44207449.0,44207645.0,44207841.0,44208037.0,44208233.0,44208430.0,44208626.0,44208822.0,44209019.0,44209215.0,197.0365463104099,21,5,0.061416405253112316,0,0.04353799670934677,-2.2522614097018003
knapPI_13_10000_1000_81,0.0200014401440144,0.446138193819382,0.801980112188911,0.603960224377821,0.996631570779154,0.551176470588207,0.4299106290992,0.40301180895506,0.0139348573265484,0.0,0.5035,0.0190426241720926,0.9262,0.4916,0.4346,0.03,0.0373684210526316,0.993274487873724,0.99355120714685,0.995057629038659,0.495512544637387,5.035,0.32069466548496,0.0200014401440144,0.446138193819382,0.801980112188911,0.603960224377821,0.996631570779154,0.551176470588207,0.4299106290992,0.40301180895506,0.0139348573265484,0.5035,0.0190426241720926,0.9262,0.4916,0.4346,0.03,0.0373684210526316,0.993274487873724,0.99355120714685,0.995057629038659,0.495512544637387,0.32069466548496,10000,4903142,739,6644,5525407.509803922,8167.6764677307265,33.0,4901695.0,830.2418775024339,4903140.0,8166.052353529848,4903122.695204439,192.59698061127955,4903106.0,4903106.0,4903106.0,4903106.0,4903106.0,4903106.0,4903106.0,4903106.0,4903106.0,4903106.0,4903106.0,4903106.0,4903106.0,4903106.0,4903106.0,4903106.0,4903106.0,4903106.0,4903106.0,4903106.0,4903106.0,4903106.0,4903106.0,4903106.0,4903106.0,4903106.0,4903106.0,4903106.0,4903106.0,4903106.0,4903106.0,4903106.0,4903106.0,4903106.0,4903123.0,4903123.0,4903123.0,4903123.0,4903123.0,4903123.0,4903123.0,4903123.0,4903123.0,4903123.0,4903123.0,4903123.0,4903123.0,4903123.0,4903123.0,4903123.0,4903123.0,4903123.0,4903123.0,4903123.0,4903123.0,4903123.0,4903123.0,4903123.0,4903123.0,4903123.0,4903123.0,4903123.0,4903123.0,4903123.0,4903123.0,4903123.0,4903123.0,4903140.0,4903140.0,4903140.0,4903140.0,4903140.0,4903140.0,4903140.0,4903140.0,4903140.0,4903140.0,4903140.0,4903140.0,4903140.0,4903140.0,4903140.0,4903140.0,4903140.0,4903140.0,4903140.0,4903140.0,4903140.0,4903140.0,4903140.0,4903140.0,4903140.0,4903140.0,4903140.0,4903140.0,4903140.0,4903140.0,4903140.0,4903140.0,4903140.0,167.47340607689694,9999,1,213.74146573152393,0,0.20591519586741924,-0.30405872721961197
knapPI_16_10000_1000_32,0.000540854085408541,0.998989198919892,0.316831525401245,0.36633694919751,0.964137432746289,0.314898489725064,0.330619209333733,0.195725868270362,0.129071419362264,0.1109,0.0008,0.00185897195372955,0.5608,0.1739,0.3869,0.001,0.0363951473136915,0.929560989222607,0.98949633925786,0.996839006916309,0.585056785435704,0.008,0.728400502439816,0.000464796809857771,0.998865980803125,0.400474928775789,0.199050142448421,0.966581695710165,0.327676156125089,0.330016883304729,0.197500588213585,0.126722020537647,0.000899786300753571,0.00255104103681826,0.630750196828253,0.226633674502306,0.404116522325948,0.00112233445566779,0.0378719567177637,0.934280174481938,0.989923293116415,0.996961825190499,0.695094048846804,0.728400502439816,10000,1590672,4393,1739,1945214.4347826086,9230.761782730717,560.0,1590113.0,29.54143593299492,1590672.0,9230.758983115538,1590671.9980611873,0.001940503138791956,1590672.0,1590672.0,1590672.0,1590672.0,1590672.0,1590672.0,1590672.0,1590672.0,1590672.0,1590672.0,1590672.0,1590672.0,1590672.0,1590672.0,1590672.0,1590672.0,1590672.0,1590672.0,1590672.0,1590672.0,1590672.0,1590672.0,1590672.0,1590672.0,1590672.0,1590672.0,1590672.0,1590672.0,1590672.0,1590672.0,1590672.0,1590672.0,1590672.0,1590672.0,1590672.0,1590672.0,1590672.0,1590672.0,1590672.0,1590672.0,1590672.0,1590672.0,1590672.0,1590672.0,1590672.0,1590672.0,1590672.0,1590672.0,1590672.0,1590672.0,1590672.0,1590672.0,1590672.0,1590672.0,1590672.0,1590672.0,1590672.0,1590672.0,1590672.0,1590672.0,1590672.0,1590672.0,1590672.0,1590672.0,1590672.0,1590672.0,1590672.0,1590672.0,1590672.0,1590672.0,1590672.0,1590672.0,1590672.0,1590672.0,1590672.0,1590672.0,1590672.0,1590672.0,1590672.0,1590672.0,1590672.0,1590672.0,1590672.0,1590672.0,1590672.0,1590672.0,1590672.0,1590672.0,1590672.0,1590672.0,1590672.0,1590672.0,1590672.0,1590672.0,1590672.0,1590672.0,1590672.0,1590672.0,1590672.0,1590672.0,1080.6018530237488,18,478,0.9434155570343137,0,0.011867844499647617,-2.8570159893991827
